case_id,transaction_id,a_record_count,a_recon_references,a_source_systems,a_account_id,a_booking_date,a_amount,a_currency,a_status,b_record_count,b_recon_references,b_source_systems,b_account_id,b_booking_date,b_amount,b_currency,b_status,amount_difference,absolute_amount_difference,break_type,primary_break_category,is_break,severity,reconciliation_status,case_age_days,case_status,case_owner,recommended_action
REC-CASE-000163,TXN00008027,1,REC-A-TXN00008027,PaymentProcessorA,ACC001166,2026-03-30,30.33,GBP,Completed,1,REC-B-TXN00008027,CoreBankingB,ACC001166,2026-03-30,40.33,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,97,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000164,TXN00008172,1,REC-A-TXN00008172,PaymentProcessorA,ACC000157,2026-05-30,148.64,GBP,Pending,1,REC-B-TXN00008172,CoreBankingB,ACC000157,2026-05-30,158.64,GBP,Pending,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,36,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000165,TXN00009171,1,REC-A-TXN00009171,PaymentProcessorA,ACC000139,2026-03-29,43.62,GBP,Completed,1,REC-B-TXN00009171,CoreBankingB,ACC000139,2026-03-29,53.62,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,98,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000166,TXN00009588,1,REC-A-TXN00009588,PaymentProcessorA,ACC001003,2026-05-26,86.34,GBP,Completed,1,REC-B-TXN00009588,CoreBankingB,ACC001003,2026-05-26,96.34,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,40,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000167,TXN00006488,1,REC-A-TXN00006488,PaymentProcessorA,ACC000003,2026-06-30,15.12,GBP,Completed,1,REC-B-TXN00006488,CoreBankingB,ACC000003,2026-06-30,25.119999999999997,GBP,Completed,9.999999999999998,9.999999999999998,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,5,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000168,TXN00002349,1,REC-A-TXN00002349,PaymentProcessorA,ACC001203,2026-05-18,22.13,GBP,Completed,1,REC-B-TXN00002349,CoreBankingB,ACC001203,2026-05-18,32.129999999999995,GBP,Completed,9.999999999999996,9.999999999999996,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,48,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000169,TXN00006609,1,REC-A-TXN00006609,PaymentProcessorA,ACC000688,2026-07-04,27.31,GBP,Completed,1,REC-B-TXN00006609,CoreBankingB,ACC000688,2026-07-04,32.31,GBP,Completed,5.0000000000000036,5.0000000000000036,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,1,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000170,TXN00006497,1,REC-A-TXN00006497,PaymentProcessorA,ACC001199,2026-06-21,6.62,GBP,Completed,1,REC-B-TXN00006497,CoreBankingB,ACC001199,2026-06-21,11.620000000000001,GBP,Completed,5.000000000000001,5.000000000000001,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,14,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000171,TXN00000070,1,REC-A-TXN00000070,PaymentProcessorA,ACC000348,2026-02-26,174.98,EUR,Completed,1,REC-B-TXN00000070,CoreBankingB,ACC000348,2026-02-26,179.98,EUR,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,129,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000172,TXN00000676,1,REC-A-TXN00000676,PaymentProcessorA,ACC000828,2026-03-26,199.63,GBP,Completed,1,REC-B-TXN00000676,CoreBankingB,ACC000828,2026-03-26,204.63,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,101,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000173,TXN00001963,1,REC-A-TXN00001963,PaymentProcessorA,ACC001077,2026-05-25,42.62,GBP,Completed,1,REC-B-TXN00001963,CoreBankingB,ACC001077,2026-05-25,47.62,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,41,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000174,TXN00002089,1,REC-A-TXN00002089,PaymentProcessorA,ACC000624,2026-03-11,42.6,GBP,Completed,1,REC-B-TXN00002089,CoreBankingB,ACC000624,2026-03-11,47.6,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,116,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000175,TXN00002200,1,REC-A-TXN00002200,PaymentProcessorA,ACC000710,2026-01-30,151.77,GBP,Completed,1,REC-B-TXN00002200,CoreBankingB,ACC000710,2026-01-30,156.77,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,156,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000176,TXN00003108,1,REC-A-TXN00003108,PaymentProcessorA,ACC000608,2026-04-29,24.1,GBP,Completed,1,REC-B-TXN00003108,CoreBankingB,ACC000608,2026-04-29,29.1,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,67,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000177,TXN00004901,1,REC-A-TXN00004901,PaymentProcessorA,ACC000233,2026-03-25,39.82,USD,Completed,1,REC-B-TXN00004901,CoreBankingB,ACC000233,2026-03-25,44.82,USD,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,102,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000178,TXN00005131,1,REC-A-TXN00005131,PaymentProcessorA,ACC000937,2026-04-03,11.04,GBP,Completed,1,REC-B-TXN00005131,CoreBankingB,ACC000937,2026-04-03,16.04,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,93,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000179,TXN00005539,1,REC-A-TXN00005539,PaymentProcessorA,ACC000445,2026-04-18,44.8,USD,Completed,1,REC-B-TXN00005539,CoreBankingB,ACC000445,2026-04-18,49.8,USD,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,78,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000180,TXN00007018,1,REC-A-TXN00007018,PaymentProcessorA,ACC000520,2026-02-19,12.75,GBP,Completed,1,REC-B-TXN00007018,CoreBankingB,ACC000520,2026-02-19,17.75,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,136,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000181,TXN00007232,1,REC-A-TXN00007232,PaymentProcessorA,ACC000937,2026-01-22,306.3,EUR,Completed,1,REC-B-TXN00007232,CoreBankingB,ACC000937,2026-01-22,311.3,EUR,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,164,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000182,TXN00007622,1,REC-A-TXN00007622,PaymentProcessorA,ACC000289,2026-03-01,9.58,GBP,Completed,1,REC-B-TXN00007622,CoreBankingB,ACC000289,2026-03-01,14.58,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,126,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000183,TXN00007671,1,REC-A-TXN00007671,PaymentProcessorA,ACC001053,2026-02-17,8.89,GBP,Completed,1,REC-B-TXN00007671,CoreBankingB,ACC001053,2026-02-17,13.89,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,138,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000184,TXN00007760,1,REC-A-TXN00007760,PaymentProcessorA,ACC000033,2026-01-08,348.64,GBP,Completed,1,REC-B-TXN00007760,CoreBankingB,ACC000033,2026-01-08,353.64,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,178,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000185,TXN00008344,1,REC-A-TXN00008344,PaymentProcessorA,ACC001260,2026-02-15,46.85,GBP,Completed,1,REC-B-TXN00008344,CoreBankingB,ACC001260,2026-02-15,51.85,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,140,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000186,TXN00009110,1,REC-A-TXN00009110,PaymentProcessorA,ACC000593,2026-04-13,83.67,GBP,Completed,1,REC-B-TXN00009110,CoreBankingB,ACC000593,2026-04-13,88.67,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,83,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000187,TXN00009542,1,REC-A-TXN00009542,PaymentProcessorA,ACC000989,2026-02-15,127.99,GBP,Completed,1,REC-B-TXN00009542,CoreBankingB,ACC000989,2026-02-15,130.74,GBP,Completed,2.750000000000014,2.750000000000014,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,140,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000188,TXN00000059,1,REC-A-TXN00000059,PaymentProcessorA,ACC000346,2026-02-23,12.11,GBP,Completed,1,REC-B-TXN00000059,CoreBankingB,ACC000346,2026-02-23,14.86,GBP,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,132,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000189,TXN00000060,1,REC-A-TXN00000060,PaymentProcessorA,ACC000535,2026-04-27,11.07,USD,Completed,1,REC-B-TXN00000060,CoreBankingB,ACC000535,2026-04-27,13.82,USD,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,69,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000190,TXN00000074,1,REC-A-TXN00000074,PaymentProcessorA,ACC000213,2026-06-08,27.14,GBP,Pending,1,REC-B-TXN00000074,CoreBankingB,ACC000213,2026-06-08,29.89,GBP,Pending,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,27,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000191,TXN00000133,1,REC-A-TXN00000133,PaymentProcessorA,ACC000598,2026-05-09,44.02,GBP,Failed,1,REC-B-TXN00000133,CoreBankingB,ACC000598,2026-05-09,46.77,GBP,Failed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,57,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000192,TXN00000231,1,REC-A-TXN00000231,PaymentProcessorA,ACC000359,2026-02-17,11.02,GBP,Completed,1,REC-B-TXN00000231,CoreBankingB,ACC000359,2026-02-17,13.77,GBP,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,138,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000193,TXN00000411,1,REC-A-TXN00000411,PaymentProcessorA,ACC000591,2026-02-17,75.0,GBP,Completed,1,REC-B-TXN00000411,CoreBankingB,ACC000591,2026-02-17,77.75,GBP,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,138,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000194,TXN00001644,1,REC-A-TXN00001644,PaymentProcessorA,ACC001282,2026-03-31,85.41,GBP,Completed,1,REC-B-TXN00001644,CoreBankingB,ACC001282,2026-03-31,88.16,GBP,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,96,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000195,TXN00002068,1,REC-A-TXN00002068,PaymentProcessorA,ACC001296,2026-06-17,37.37,GBP,Completed,1,REC-B-TXN00002068,CoreBankingB,ACC001296,2026-06-17,40.12,GBP,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,18,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000196,TXN00002466,1,REC-A-TXN00002466,PaymentProcessorA,ACC000270,2026-05-28,13.52,USD,Pending,1,REC-B-TXN00002466,CoreBankingB,ACC000270,2026-05-28,16.27,USD,Pending,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,38,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000197,TXN00003018,1,REC-A-TXN00003018,PaymentProcessorA,ACC000097,2026-06-26,58.76,GBP,Completed,1,REC-B-TXN00003018,CoreBankingB,ACC000097,2026-06-26,61.51,GBP,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,9,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000198,TXN00003786,1,REC-A-TXN00003786,PaymentProcessorA,ACC000401,2026-01-25,43.48,EUR,Completed,1,REC-B-TXN00003786,CoreBankingB,ACC000401,2026-01-25,46.23,EUR,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,161,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000199,TXN00003935,1,REC-A-TXN00003935,PaymentProcessorA,ACC000694,2026-03-31,18.21,USD,Completed,1,REC-B-TXN00003935,CoreBankingB,ACC000694,2026-03-31,20.96,USD,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,96,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000200,TXN00006493,1,REC-A-TXN00006493,PaymentProcessorA,ACC001171,2026-03-26,82.41,GBP,Failed,1,REC-B-TXN00006493,CoreBankingB,ACC001171,2026-03-26,85.16,GBP,Failed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,101,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000201,TXN00007320,1,REC-A-TXN00007320,PaymentProcessorA,ACC001171,2026-06-25,15.7,EUR,Completed,1,REC-B-TXN00007320,CoreBankingB,ACC001171,2026-06-25,18.45,EUR,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,10,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000202,TXN00008815,1,REC-A-TXN00008815,PaymentProcessorA,ACC000949,2026-01-22,274.12,GBP,Reversed,1,REC-B-TXN00008815,CoreBankingB,ACC000949,2026-01-22,276.87,GBP,Reversed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,164,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000203,TXN00001834,1,REC-A-TXN00001834,PaymentProcessorA,ACC000870,2026-03-22,7.61,GBP,Completed,1,REC-B-TXN00001834,CoreBankingB,ACC000870,2026-03-22,10.36,GBP,Completed,2.749999999999999,2.749999999999999,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,105,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000204,TXN00000832,1,REC-A-TXN00000832,PaymentProcessorA,ACC000213,2026-03-21,30.66,GBP,Completed,1,REC-B-TXN00000832,CoreBankingB,ACC000213,2026-03-21,33.41,GBP,Completed,2.7499999999999964,2.7499999999999964,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,106,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000205,TXN00006210,1,REC-A-TXN00006210,PaymentProcessorA,ACC001220,2026-02-14,62.04,GBP,Completed,1,REC-B-TXN00006210,CoreBankingB,ACC001220,2026-02-14,64.78999999999999,GBP,Completed,2.749999999999993,2.749999999999993,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,141,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000206,TXN00000591,1,REC-A-TXN00000591,PaymentProcessorA,ACC000313,2026-05-23,140.53,GBP,Completed,1,REC-B-TXN00000591,CoreBankingB,ACC000313,2026-05-23,142.03,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,43,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000207,TXN00000810,1,REC-A-TXN00000810,PaymentProcessorA,ACC000565,2026-06-01,426.37,GBP,Completed,1,REC-B-TXN00000810,CoreBankingB,ACC000565,2026-06-01,427.87,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,34,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000208,TXN00001314,1,REC-A-TXN00001314,PaymentProcessorA,ACC000408,2026-03-01,30.79,GBP,Completed,1,REC-B-TXN00001314,CoreBankingB,ACC000408,2026-03-01,32.29,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,126,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000209,TXN00002956,1,REC-A-TXN00002956,PaymentProcessorA,ACC000473,2026-01-08,79.45,GBP,Completed,1,REC-B-TXN00002956,CoreBankingB,ACC000473,2026-01-08,80.95,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,178,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000210,TXN00004113,1,REC-A-TXN00004113,PaymentProcessorA,ACC000859,2026-03-30,11.93,GBP,Completed,1,REC-B-TXN00004113,CoreBankingB,ACC000859,2026-03-30,13.43,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,97,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000211,TXN00004503,1,REC-A-TXN00004503,PaymentProcessorA,ACC000927,2026-05-01,59.16,USD,Completed,1,REC-B-TXN00004503,CoreBankingB,ACC000927,2026-05-01,60.66,USD,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,65,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000212,TXN00004857,1,REC-A-TXN00004857,PaymentProcessorA,ACC000727,2026-07-01,18.42,GBP,Completed,1,REC-B-TXN00004857,CoreBankingB,ACC000727,2026-07-01,19.92,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,4,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000213,TXN00004984,1,REC-A-TXN00004984,PaymentProcessorA,ACC000200,2026-05-24,96.89,GBP,Completed,1,REC-B-TXN00004984,CoreBankingB,ACC000200,2026-05-24,98.39,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,42,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000214,TXN00005027,1,REC-A-TXN00005027,PaymentProcessorA,ACC001179,2026-03-07,30.71,GBP,Completed,1,REC-B-TXN00005027,CoreBankingB,ACC001179,2026-03-07,32.21,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,120,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000215,TXN00005492,1,REC-A-TXN00005492,PaymentProcessorA,ACC000587,2026-03-04,67.54,GBP,Completed,1,REC-B-TXN00005492,CoreBankingB,ACC000587,2026-03-04,69.04,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,123,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000216,TXN00005577,1,REC-A-TXN00005577,PaymentProcessorA,ACC000851,2026-04-12,32.89,USD,Completed,1,REC-B-TXN00005577,CoreBankingB,ACC000851,2026-04-12,34.39,USD,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,84,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000217,TXN00005742,1,REC-A-TXN00005742,PaymentProcessorA,ACC000782,2026-07-04,66.86,GBP,Completed,1,REC-B-TXN00005742,CoreBankingB,ACC000782,2026-07-04,68.36,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,1,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000218,TXN00006067,1,REC-A-TXN00006067,PaymentProcessorA,ACC000150,2026-05-05,28.75,USD,Pending,1,REC-B-TXN00006067,CoreBankingB,ACC000150,2026-05-05,30.25,USD,Pending,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,61,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000219,TXN00007477,1,REC-A-TXN00007477,PaymentProcessorA,ACC000031,2026-06-02,75.93,GBP,Completed,1,REC-B-TXN00007477,CoreBankingB,ACC000031,2026-06-02,77.43,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,33,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000220,TXN00008750,1,REC-A-TXN00008750,PaymentProcessorA,ACC001073,2026-05-22,16.64,GBP,Completed,1,REC-B-TXN00008750,CoreBankingB,ACC001073,2026-05-22,18.14,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,44,Open,Reconciliation Analyst,Compare source documents and investigate value difference.
REC-CASE-000221,TXN00000001,1,REC-A-TXN00000001,PaymentProcessorA,ACC000845,2026-03-11,60.14,USD,Completed,1,REC-B-TXN00000001,CoreBankingB,ACC000845,2026-03-12,60.14,USD,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,116,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000222,TXN00000049,1,REC-A-TXN00000049,PaymentProcessorA,ACC000908,2026-06-27,18.6,USD,Completed,1,REC-B-TXN00000049,CoreBankingB,ACC000908,2026-06-28,18.6,USD,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,8,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000223,TXN00000105,1,REC-A-TXN00000105,PaymentProcessorA,ACC001174,2026-03-21,35.64,GBP,Completed,1,REC-B-TXN00000105,CoreBankingB,ACC001174,2026-03-22,35.64,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,106,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000224,TXN00000473,1,REC-A-TXN00000473,PaymentProcessorA,ACC001272,2026-03-24,9.18,GBP,Completed,1,REC-B-TXN00000473,CoreBankingB,ACC001272,2026-03-25,9.18,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,103,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000225,TXN00000497,1,REC-A-TXN00000497,PaymentProcessorA,ACC001196,2026-05-14,6.02,GBP,Completed,1,REC-B-TXN00000497,CoreBankingB,ACC001196,2026-05-15,6.02,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,52,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000226,TXN00000701,1,REC-A-TXN00000701,PaymentProcessorA,ACC001062,2026-05-07,102.43,GBP,Completed,1,REC-B-TXN00000701,CoreBankingB,ACC001062,2026-05-08,102.43,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,59,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000227,TXN00000737,1,REC-A-TXN00000737,PaymentProcessorA,ACC000327,2026-02-01,20.85,USD,Completed,1,REC-B-TXN00000737,CoreBankingB,ACC000327,2026-02-02,20.85,USD,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,154,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000228,TXN00000760,1,REC-A-TXN00000760,PaymentProcessorA,ACC000011,2026-01-20,104.92,GBP,Completed,1,REC-B-TXN00000760,CoreBankingB,ACC000011,2026-01-21,104.92,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,166,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000229,TXN00000994,1,REC-A-TXN00000994,PaymentProcessorA,ACC001139,2026-05-21,10.74,GBP,Completed,1,REC-B-TXN00000994,CoreBankingB,ACC001139,2026-05-22,10.74,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,45,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000230,TXN00001010,1,REC-A-TXN00001010,PaymentProcessorA,ACC001275,2026-04-29,59.98,USD,Completed,1,REC-B-TXN00001010,CoreBankingB,ACC001275,2026-04-30,59.98,USD,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,67,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000231,TXN00001021,1,REC-A-TXN00001021,PaymentProcessorA,ACC000982,2026-02-25,25.47,EUR,Completed,1,REC-B-TXN00001021,CoreBankingB,ACC000982,2026-02-26,25.47,EUR,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,130,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000232,TXN00001200,1,REC-A-TXN00001200,PaymentProcessorA,ACC000099,2026-07-04,50.95,GBP,Completed,1,REC-B-TXN00001200,CoreBankingB,ACC000099,2026-07-05,50.95,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,1,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000233,TXN00001361,1,REC-A-TXN00001361,PaymentProcessorA,ACC000593,2026-05-27,62.7,GBP,Pending,1,REC-B-TXN00001361,CoreBankingB,ACC000593,2026-05-28,62.7,GBP,Pending,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,39,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000234,TXN00001473,1,REC-A-TXN00001473,PaymentProcessorA,ACC001045,2026-02-16,61.17,GBP,Completed,1,REC-B-TXN00001473,CoreBankingB,ACC001045,2026-02-17,61.17,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,139,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
REC-CASE-000235,TXN00001499,1,REC-A-TXN00001499,PaymentProcessorA,ACC000359,2026-05-12,88.59,GBP,Completed,1,REC-B-TXN00001499,CoreBankingB,ACC000359,2026-05-13,88.59,GBP,Completed,0.0,0.0,DATE_MISMATCH,DATE_MISMATCH,1,Medium,Break,54,Open,Reconciliation Analyst,"Check booking date, settlement date and posting delay."
